event_id,user_id,title_id,watch_date,watch_hour,device_type,minutes_watched,completed
595,1870,42,2024-08-26,16,TV,54,0
596,1289,365,2023-11-24,2,Mobile,81,1
597,1529,97,2022-11-24,13,Web,75,1
598,558,122,2023-01-31,4,Web,38,0
599,870,158,2022-12-10,1,TV,136,1
600,1931,88,2023-11-25,5,Mobile,79,1
601,1634,434,2023-12-16,18,Mobile,178,1
602,409,45,2024-03-08,3,TV,64,0
603,1873,96,2022-11-01,23,TV,114,1
604,1000,113,2024-02-29,13,TV,141,1
605,1688,43,2023-04-27,8,Web,95,0
606,1043,126,2022-02-14,1,Mobile,64,0
607,1208,94,2024-05-05,7,Mobile,35,0
608,324,171,2022-04-18,23,TV,165,1
609,678,77,2022-01-11,10,Mobile,15,0
610,1446,470,2024-02-15,4,TV,161,1
611,1685,394,2022-04-06,22,Web,153,1
612,178,323,2023-08-06,1,Mobile,163,1
613,154,297,2023-01-02,11,TV,146,1
614,1387,347,2024-10-29,8,Web,147,1
615,895,471,2022-12-05,9,Mobile,41,0
616,1698,67,2022-04-24,11,TV,38,0
617,137,266,2022-05-29,10,TV,49,0
618,699,97,2024-12-19,19,Mobile,174,1
619,71,227,2024-11-19,2,Mobile,141,1
620,1419,450,2022-05-27,14,Mobile,62,0
621,1716,316,2023-01-04,14,TV,142,1
622,314,318,2022-02-04,23,TV,13,0
623,648,48,2024-06-18,21,Mobile,130,1
624,1692,405,2024-09-11,9,TV,17,0
625,83,358,2024-02-13,13,TV,5,0
626,1905,179,2023-07-06,2,TV,24,0
627,1774,167,2023-02-09,19,TV,106,1
628,306,289,2022-11-10,21,Mobile,113,1
629,278,380,2024-02-20,20,TV,140,1
630,1384,252,2023-09-19,13,Mobile,166,1
631,21,429,2023-05-25,20,Mobile,118,1
632,1012,103,2023-02-18,12,TV,139,1
633,132,346,2024-03-10,3,Mobile,37,0
634,1063,413,2024-12-18,10,Mobile,62,0
635,701,354,2022-05-15,1,TV,112,1
636,1413,167,2024-04-27,4,TV,89,1
637,1762,232,2023-05-12,11,Web,81,1
638,978,234,2023-12-20,8,Web,41,0
639,1284,155,2024-05-24,0,Mobile,43,0
640,1201,67,2022-12-19,7,Mobile,20,0
641,1970,94,2022-08-08,10,TV,63,1
642,462,320,2022-01-29,8,Web,100,1
643,478,113,2024-11-23,11,Mobile,64,1
644,758,396,2024-05-23,6,TV,141,1
645,1474,397,2024-02-27,9,Web,107,1
646,1731,206,2022-02-22,12,TV,24,0
647,557,183,2024-10-07,4,Mobile,126,1
648,220,490,2022-05-04,18,TV,148,1
649,1218,7,2022-11-14,6,Mobile,44,0
650,1196,129,2023-10-07,23,Mobile,136,1
651,750,346,2022-01-13,8,Mobile,127,1
652,369,437,2024-04-08,2,Mobile,97,1
653,1700,230,2024-10-11,12,Mobile,24,0
654,1694,361,2023-03-24,21,TV,145,1
655,1496,109,2022-05-13,13,Mobile,38,0
656,1159,464,2023-10-08,8,Web,155,1
657,523,292,2024-05-01,20,Web,6,0
658,807,371,2024-12-02,12,Mobile,179,1
659,137,89,2022-10-25,11,Web,115,1
660,500,248,2022-11-05,2,Web,35,0
661,901,365,2022-04-01,15,Mobile,146,1
662,874,207,2022-02-18,3,Mobile,149,1
663,161,481,2024-03-17,17,TV,153,1
664,1916,415,2022-08-31,19,Mobile,66,1
665,537,65,2022-11-29,13,Tablet,169,1
666,1019,421,2023-05-04,12,TV,98,1
667,931,192,2022-03-26,21,Mobile,114,1
668,939,295,2024-05-01,5,TV,160,1
669,1691,205,2023-09-16,2,Mobile,17,0
670,1493,352,2023-04-05,22,TV,87,1
671,1736,215,2022-09-13,6,TV,12,0
672,759,232,2023-10-07,20,TV,73,1
673,531,292,2024-02-27,3,Mobile,82,1
674,855,110,2023-09-12,9,TV,42,0
675,1123,214,2024-04-09,19,Mobile,178,1
676,674,25,2023-06-19,4,Mobile,155,1
677,921,30,2022-05-15,4,Mobile,147,1
678,302,327,2022-06-24,8,Mobile,35,0
679,1168,140,2024-05-20,16,Tablet,62,0
680,1428,335,2022-03-16,16,TV,152,1
681,1055,380,2023-05-14,16,Mobile,132,1
682,1747,333,2022-08-11,7,TV,128,1
683,1992,211,2024-04-08,18,Mobile,32,0
684,1812,282,2022-10-23,11,TV,158,1
685,186,392,2024-04-15,9,Web,79,1
686,1762,172,2022-07-25,22,TV,87,0
687,668,209,2023-10-29,23,Mobile,5,0
688,904,122,2022-07-30,22,Web,155,1
689,824,101,2023-05-27,12,TV,178,1
690,569,33,2023-10-29,10,Web,34,0
691,1755,36,2022-06-18,2,Mobile,176,1
692,1276,75,2023-05-13,21,TV,140,1
693,1934,385,2024-02-20,6,TV,79,1
694,1910,315,2022-10-01,9,Mobile,67,1
695,840,45,2022-02-27,8,TV,33,0
696,1455,385,2022-09-16,11,TV,150,1
697,1005,376,2023-03-09,8,Mobile,37,0
698,990,454,2022-06-06,5,TV,149,1
699,1480,485,2024-06-01,8,TV,25,0
700,1378,42,2024-01-28,5,Tablet,83,0
701,1824,262,2023-07-09,18,Mobile,123,1
702,1546,408,2023-06-06,16,Web,58,0
703,1245,120,2024-05-20,0,TV,99,1
704,1839,299,2023-12-29,18,Mobile,45,0
705,205,46,2024-01-26,15,TV,74,1
706,1527,151,2023-02-19,13,TV,169,1
707,785,490,2022-01-06,11,Web,56,0
708,867,363,2022-04-04,15,Web,7,0
709,1564,131,2024-03-17,1,Tablet,74,0
710,548,495,2024-06-20,7,Mobile,35,0
711,1768,102,2022-04-13,14,Mobile,9,0
712,1000,190,2022-02-15,21,Web,139,1
713,699,223,2022-09-15,5,Web,170,1
714,657,314,2023-02-07,16,TV,17,0
715,842,132,2022-07-19,22,Mobile,24,0
716,1886,131,2023-10-03,20,Mobile,105,1
717,206,336,2024-09-03,17,Mobile,80,1
718,1016,103,2023-12-29,18,TV,109,1
719,1671,72,2022-12-31,15,Mobile,12,0
720,945,75,2023-06-12,11,Tablet,101,1
721,1133,165,2024-11-01,21,Mobile,141,1
722,697,17,2024-05-24,16,Mobile,84,1
723,273,18,2022-06-19,21,TV,52,0
724,1279,362,2023-06-10,3,Web,92,0
725,1840,271,2022-04-01,2,Mobile,134,1
726,1041,73,2024-07-04,8,TV,63,0
727,865,128,2024-01-31,3,Mobile,64,1
728,259,339,2022-09-28,14,Mobile,95,1
729,1890,402,2024-03-28,20,Mobile,71,0
730,1739,435,2023-06-02,4,Web,50,0
731,1804,109,2024-05-21,20,Web,140,1
732,719,424,2022-02-03,19,TV,44,0
733,1251,214,2023-04-15,1,Web,18,0
734,866,150,2023-09-26,9,TV,137,1
735,470,289,2022-04-25,11,Mobile,99,1
736,412,63,2023-03-17,22,Web,167,1
737,768,232,2024-03-20,12,Web,103,1
738,1107,222,2024-01-16,19,TV,27,0
739,245,298,2022-04-26,10,Mobile,137,1
740,1405,91,2024-03-23,6,Mobile,119,1
741,916,31,2024-03-05,18,Mobile,134,1
742,1763,187,2023-04-20,0,Web,11,0
743,558,492,2024-06-16,11,Mobile,160,1
744,104,285,2023-10-29,1,Tablet,55,0
745,625,274,2024-12-30,0,Web,108,1
746,1947,323,2024-03-12,1,TV,160,1
747,644,255,2024-12-29,3,Web,16,0
748,1408,110,2024-07-05,7,TV,74,0
749,1687,493,2023-01-03,22,TV,127,1
750,569,114,2022-04-26,0,Mobile,59,0
751,1286,321,2023-11-21,21,Mobile,43,0
752,409,433,2023-08-23,11,TV,108,1
753,725,330,2024-12-15,19,TV,177,1
754,593,473,2024-10-09,13,Web,17,0
755,1345,89,2022-01-05,17,Mobile,11,0
756,1752,322,2022-11-08,18,Mobile,72,0
757,505,47,2023-07-16,16,TV,100,1
758,583,279,2023-11-20,21,Mobile,127,1
759,1642,92,2023-03-13,23,Mobile,130,1
760,926,330,2022-11-06,0,TV,169,1
761,1027,164,2023-05-11,5,Mobile,148,1
762,1412,65,2024-05-30,23,TV,126,1
763,276,434,2024-10-27,18,Mobile,124,1
764,1744,449,2024-03-24,13,TV,45,0
765,731,86,2022-06-27,11,Web,140,1
766,1318,105,2024-11-05,15,Mobile,164,1
767,865,19,2023-08-05,17,TV,143,1
768,1507,335,2024-02-05,5,Tablet,154,1
769,1224,447,2024-01-13,20,Mobile,172,1
770,347,111,2023-06-20,11,Mobile,127,1
771,376,226,2023-08-02,18,TV,104,1
772,1755,353,2023-08-16,8,TV,91,1
773,1040,222,2022-05-24,20,Web,121,1
774,552,377,2024-05-03,9,Web,51,0
775,287,378,2022-12-09,11,Tablet,116,1
776,257,371,2024-03-18,8,Mobile,127,1
777,1840,358,2022-01-29,12,Tablet,169,1
778,1953,215,2022-05-10,3,Mobile,106,1
779,787,197,2022-10-19,4,TV,58,1
780,404,304,2022-11-24,7,Mobile,103,1
781,838,54,2022-04-24,16,Mobile,85,1
782,274,299,2024-01-18,17,Web,27,0
783,1100,17,2022-03-14,15,Mobile,71,0
784,1253,361,2022-04-21,6,TV,161,1
785,1971,303,2023-11-05,3,Mobile,21,0
786,638,250,2023-12-24,17,Web,173,1
787,396,152,2023-12-18,15,Web,77,0
788,267,254,2024-08-03,11,Web,89,1
789,755,318,2024-05-13,11,TV,57,0
790,1203,343,2023-02-07,23,Mobile,97,1
791,134,462,2023-12-06,15,TV,161,1
792,1518,86,2022-08-27,8,Mobile,162,1
793,921,23,2024-06-20,7,Mobile,152,1
794,1587,327,2024-07-24,23,Mobile,85,1
795,928,82,2023-09-02,11,Web,103,1
796,312,75,2023-06-12,1,TV,30,0
797,43,138,2023-11-12,4,TV,86,1
798,1114,363,2024-06-30,2,Mobile,11,0
799,1079,32,2024-09-26,2,TV,99,1
800,1628,195,2022-03-27,6,Tablet,92,0
801,1755,53,2023-10-21,9,Mobile,159,1
802,323,420,2022-08-20,21,Mobile,85,1
803,630,382,2022-03-10,18,Web,163,1
804,416,45,2022-01-02,17,TV,32,0
805,214,137,2022-04-15,23,TV,176,1
806,5,231,2023-05-06,6,TV,152,1
807,165,229,2024-07-26,23,Mobile,12,0
808,1050,84,2024-08-23,0,Mobile,102,1
809,304,234,2024-05-04,0,TV,137,1
810,390,435,2023-12-08,19,TV,96,1
811,236,111,2023-10-31,10,Mobile,57,0
812,1449,63,2022-01-20,20,Web,33,0
813,1272,193,2024-06-19,3,TV,127,1
814,1925,243,2022-01-28,6,Web,57,0
815,223,143,2024-05-13,20,TV,148,1
816,418,53,2024-02-28,0,TV,5,0
817,912,43,2022-10-17,22,TV,126,1
818,1299,399,2022-04-12,23,Mobile,173,1
819,261,66,2024-08-22,6,Mobile,26,0
820,424,142,2022-08-30,8,Mobile,14,0
821,844,382,2023-08-06,5,TV,72,1
822,37,298,2024-02-04,5,TV,30,0
823,791,13,2023-05-22,19,Mobile,88,0
824,1518,86,2022-09-30,23,TV,146,1
825,1054,236,2023-06-22,16,Mobile,142,1
826,869,176,2023-06-21,17,Tablet,117,1
827,976,495,2023-05-01,0,Web,59,0
828,1894,57,2023-03-09,4,Tablet,144,1
829,1041,14,2022-02-27,6,Web,162,1
830,1069,276,2023-01-12,10,TV,126,1
831,1862,480,2023-02-05,5,Mobile,166,1
832,315,2,2022-10-04,10,Web,165,1
833,192,415,2022-04-30,12,TV,40,0
834,900,497,2023-03-23,9,TV,72,1
835,638,209,2024-10-07,17,TV,94,1
836,406,209,2022-07-20,16,TV,170,1
837,240,497,2024-01-31,9,TV,51,0
838,1757,315,2024-11-11,3,TV,67,1
839,1229,274,2024-11-19,23,TV,29,0
840,1382,144,2022-12-13,10,TV,168,1
841,237,466,2022-05-30,9,TV,49,0
842,683,127,2024-03-09,12,TV,13,0
843,1242,197,2022-11-30,17,Mobile,142,1
844,1056,424,2022-11-17,14,TV,82,1
845,1390,256,2024-03-02,20,Tablet,137,1
846,1339,380,2022-10-15,3,Mobile,150,1
847,827,498,2023-07-22,16,TV,112,1
848,1566,322,2023-06-13,19,TV,178,1
849,520,82,2024-07-13,16,TV,122,1
850,161,377,2024-03-13,13,TV,165,1
851,1827,300,2023-02-08,7,Mobile,36,0
852,46,88,2022-01-05,23,Web,127,1
853,568,56,2022-09-30,17,TV,145,1
854,229,468,2022-07-07,8,TV,11,0
855,464,53,2024-05-09,23,Mobile,45,0
856,790,228,2024-04-27,21,Web,81,1
857,260,493,2022-02-15,9,TV,152,1
858,934,435,2023-01-22,2,TV,98,1
859,1855,420,2022-06-13,5,Mobile,159,1
860,273,369,2024-07-25,23,Web,129,1
861,1854,239,2024-03-01,23,Web,128,1
862,823,143,2022-05-26,18,TV,141,1
863,1185,449,2024-01-30,3,TV,9,0
864,884,285,2024-06-09,10,TV,143,1
865,634,198,2022-03-13,14,TV,46,0
866,219,484,2023-11-13,1,TV,71,0
867,1187,185,2023-07-31,14,Mobile,128,1
868,1834,19,2022-07-04,19,TV,103,1
869,1042,301,2024-10-04,19,Web,117,1
870,1199,214,2022-01-14,10,TV,170,1
871,1288,312,2023-06-23,17,Web,113,1
872,778,311,2024-08-23,15,TV,71,1
873,242,315,2022-12-07,10,Mobile,178,1
874,1014,170,2022-11-13,10,TV,81,0
875,1738,127,2024-03-07,18,TV,164,1
876,629,159,2022-09-22,5,Mobile,43,0
877,1743,483,2023-07-06,20,TV,39,0
878,1709,375,2022-07-21,1,TV,84,1
879,490,197,2022-03-16,5,TV,81,1
880,1151,459,2023-01-24,23,TV,158,1
881,1496,383,2022-06-05,15,Web,143,1
882,990,269,2023-07-28,6,Mobile,163,1
883,1399,401,2023-06-22,1,TV,117,1
884,1822,475,2023-06-08,10,TV,88,1
885,1255,284,2024-11-25,21,Mobile,26,0
886,1676,51,2024-07-21,13,TV,45,0
887,1602,216,2023-04-20,1,Mobile,54,0
888,1626,114,2022-08-05,18,Mobile,111,1
889,1705,350,2022-08-15,11,TV,137,1
890,452,44,2024-03-28,6,TV,33,0
891,37,234,2024-07-12,12,TV,172,1
892,307,218,2024-09-22,18,TV,104,1
893,500,193,2024-10-11,18,TV,126,1
894,1381,314,2022-02-10,3,Mobile,135,1
895,1020,273,2024-06-28,4,Mobile,40,0
896,938,101,2024-04-02,19,TV,156,1
897,19,401,2022-07-01,7,Web,64,0
898,1368,225,2022-10-28,21,Mobile,14,0
899,729,79,2024-11-28,3,TV,137,1
900,1522,343,2023-05-06,21,Mobile,16,0
901,226,197,2024-02-01,11,Mobile,127,1
902,591,320,2022-03-08,1,TV,56,0
903,110,378,2023-12-03,2,TV,123,1
904,570,315,2022-11-19,11,TV,94,1
905,1847,471,2024-04-29,2,Mobile,18,0
906,982,304,2022-05-03,21,Mobile,178,1
907,880,191,2024-12-24,0,Mobile,82,0
908,548,494,2022-09-12,19,TV,129,1
909,530,258,2023-03-23,20,Mobile,126,1
910,1335,357,2022-02-05,21,Mobile,99,1
911,1971,166,2022-04-16,4,Mobile,173,1
912,1494,454,2024-10-25,17,TV,164,1
913,1474,470,2024-02-08,17,Web,75,0
914,945,476,2024-09-07,20,TV,113,1
915,198,195,2024-07-14,18,TV,6,0
916,1448,430,2023-12-14,1,Mobile,58,0
917,1618,337,2023-12-09,15,Tablet,147,1
918,1021,48,2022-12-23,4,Mobile,149,1
919,184,459,2024-02-07,1,Mobile,65,0
920,1426,265,2024-10-29,17,Web,7,0
921,1843,267,2022-09-13,10,Web,98,1
922,450,191,2024-11-30,19,TV,28,0
923,319,427,2023-07-27,17,Mobile,8,0
924,1478,49,2024-05-20,4,Mobile,73,1
925,664,193,2023-01-24,8,TV,88,0
926,1431,283,2024-01-17,19,Mobile,105,1
927,1407,99,2023-09-02,13,TV,118,1
928,534,107,2022-12-27,5,TV,21,0
929,85,308,2022-01-30,17,Mobile,89,1
930,1112,291,2024-08-25,15,Mobile,157,1
931,816,409,2024-01-30,21,TV,7,0
932,1711,409,2023-07-02,12,Web,169,1
933,716,10,2023-08-24,19,TV,133,1
934,500,197,2023-11-24,18,TV,141,1
935,1721,424,2022-01-29,5,Mobile,8,0
936,1472,475,2022-07-09,10,Mobile,46,1
937,1237,48,2024-12-19,11,Web,171,1
938,1908,384,2022-01-24,4,TV,111,1
939,1566,117,2022-05-01,14,Web,131,1
940,1733,403,2024-12-17,19,TV,154,1
941,1599,224,2024-05-09,1,Mobile,48,0
942,804,57,2023-11-12,22,TV,127,1
943,125,103,2024-10-02,19,TV,153,1
944,1215,471,2024-01-21,14,Mobile,27,0
945,1530,384,2022-04-07,20,TV,159,1
946,1984,18,2022-02-25,20,TV,70,0
947,1364,475,2024-08-19,22,Mobile,111,1
948,1137,422,2023-04-07,0,Mobile,126,1
949,1152,273,2023-01-22,21,Mobile,30,0
950,231,15,2022-11-08,13,Mobile,37,0
951,15,218,2024-05-25,19,Mobile,133,1
952,91,82,2024-07-04,9,Web,46,0
953,1810,183,2023-11-12,10,TV,54,0
954,1581,158,2023-06-16,17,Mobile,63,1
955,521,357,2023-10-11,9,Tablet,138,1
956,848,369,2023-02-26,7,Web,111,1
957,968,87,2023-02-04,3,Web,96,1
958,494,450,2022-06-11,0,Mobile,155,1
959,846,336,2023-05-27,21,Mobile,144,1
960,696,334,2023-02-24,11,Web,96,1
961,1390,389,2022-11-06,6,Mobile,139,1
962,1515,364,2023-02-01,14,TV,168,1
963,197,395,2024-02-08,23,TV,64,1
964,931,145,2024-05-11,16,Web,118,1
965,1983,344,2024-05-30,12,TV,106,1
966,1737,488,2024-07-17,19,TV,80,0
967,1588,378,2024-12-12,0,Web,67,0
968,1470,204,2023-02-20,23,Web,135,1
969,9,317,2024-09-06,17,Web,140,1
970,1949,457,2023-03-26,18,Mobile,46,0
971,1471,328,2024-06-25,5,TV,80,0
972,1778,390,2024-12-03,7,TV,76,1
973,1818,445,2024-05-08,15,TV,69,0
974,510,184,2023-02-19,22,TV,58,0
975,28,168,2023-02-17,5,TV,177,1
976,1319,172,2023-11-20,16,Mobile,28,0
977,918,185,2024-12-29,7,TV,92,1
978,42,340,2022-05-28,21,Mobile,75,0
979,542,243,2022-10-09,13,Web,176,1
980,1983,471,2023-04-15,9,Mobile,15,0
981,727,344,2024-06-03,23,Web,16,0
982,523,337,2022-09-22,3,Mobile,122,1
983,1310,476,2023-05-12,9,TV,120,1
984,1330,429,2022-09-23,16,Web,112,1
985,665,17,2024-02-15,9,Web,159,1
986,1699,484,2022-09-14,3,TV,16,0
987,1161,441,2022-04-16,7,Mobile,32,0
988,321,166,2023-06-04,20,TV,127,1
989,650,118,2022-01-02,4,TV,166,1
990,1696,270,2022-11-19,15,Mobile,100,1
991,179,500,2024-11-24,3,Mobile,92,1
992,25,305,2024-06-13,10,Web,106,1
993,1314,290,2023-11-19,9,TV,34,0
994,884,109,2023-05-07,3,Mobile,38,0
995,506,449,2024-06-04,18,TV,176,1
996,945,399,2022-03-02,6,TV,29,0
997,368,29,2023-04-21,13,Mobile,53,1
998,749,131,2023-04-26,6,TV,114,1
999,468,441,2022-01-19,9,Mobile,78,0
1000,1173,354,2022-04-19,1,TV,56,1
1001,1348,202,2023-04-18,5,TV,60,0
1002,1830,262,2022-06-11,3,Mobile,110,1
1003,136,64,2024-12-19,15,Mobile,133,1
1004,654,419,2022-05-29,14,TV,131,1
1005,529,316,2022-02-01,5,Mobile,153,1
1006,1159,256,2024-05-18,0,Mobile,173,1
1007,1067,306,2023-03-20,8,Web,20,0
1008,1755,294,2023-04-16,11,Tablet,111,1
1009,1839,218,2022-10-19,1,Mobile,12,0
1010,1546,91,2022-01-02,14,Mobile,30,0
1011,398,241,2024-02-25,10,Mobile,64,1
1012,82,405,2023-07-15,5,Mobile,129,1
1013,1799,27,2023-03-11,9,Mobile,164,1
1014,1886,202,2022-08-09,23,Mobile,176,1
1015,501,411,2022-05-29,23,Mobile,140,1
1016,94,290,2024-02-25,10,Mobile,74,0
1017,1362,13,2022-03-15,21,TV,109,1
1018,1178,424,2024-10-28,18,Mobile,5,0
1019,1778,27,2023-08-11,6,Mobile,160,1
1020,1151,240,2022-07-06,5,Mobile,125,1
1021,1521,58,2024-08-27,1,Web,110,1
1022,1573,138,2022-10-30,0,Mobile,40,0
1023,20,197,2022-11-24,10,Mobile,91,1
1024,297,133,2024-02-19,1,Mobile,11,0
1025,1561,438,2022-05-13,16,Web,61,0
1026,359,284,2023-11-24,7,TV,22,0
1027,413,181,2022-10-28,5,Mobile,137,1
1028,1505,146,2024-06-26,7,Mobile,167,1
1029,410,249,2023-05-25,12,TV,87,1
1030,300,170,2023-12-12,4,Mobile,148,1
1031,27,404,2023-05-21,7,Web,101,1
1032,939,118,2022-07-29,8,Mobile,160,1
1033,1274,345,2022-12-19,23,Mobile,55,0
1034,1464,224,2024-07-03,2,TV,117,1
1035,1812,132,2023-07-13,3,Mobile,102,1
1036,1303,234,2022-06-26,21,TV,134,1
1037,1513,60,2022-03-15,17,TV,150,1
1038,422,263,2022-04-02,7,TV,67,1
1039,681,359,2024-06-11,1,TV,95,1
1040,608,297,2024-10-25,17,Mobile,79,0
1041,131,8,2023-07-05,15,TV,42,0
1042,1938,294,2023-10-02,21,TV,179,1
1043,483,13,2023-07-22,1,Mobile,60,0
1044,898,184,2022-12-29,22,Mobile,115,1
1045,714,318,2024-04-20,13,TV,52,0
1046,89,451,2022-10-08,13,Mobile,41,0
1047,1807,489,2024-03-14,18,Mobile,75,0
1048,440,256,2022-04-03,7,Mobile,99,1
1049,201,107,2023-09-27,13,TV,74,1
1050,685,417,2023-09-06,21,TV,78,1
1051,288,178,2022-05-25,13,TV,29,0
1052,1999,279,2024-08-10,23,Mobile,102,1
1053,378,100,2022-07-26,1,Mobile,5,0
1054,606,186,2024-01-15,18,Mobile,51,0
1055,543,240,2023-06-07,23,Mobile,124,1
1056,53,370,2024-04-14,13,TV,164,1
1057,26,450,2023-04-22,0,Mobile,30,0
1058,1026,89,2023-10-18,3,Mobile,12,0
1059,466,280,2024-03-20,6,Mobile,138,1
1060,168,485,2022-01-11,15,TV,14,0
1061,583,9,2022-08-21,19,TV,73,1
1062,549,287,2023-05-03,5,Mobile,12,0
1063,849,384,2023-01-28,3,Mobile,73,1
1064,1985,53,2022-02-09,4,Mobile,88,1
1065,614,335,2023-11-29,5,TV,15,0
1066,1410,211,2022-03-31,9,Mobile,34,0
1067,1537,301,2024-04-12,18,TV,145,1
1068,102,357,2022-07-12,9,TV,86,1
1069,1003,73,2023-10-21,19,TV,16,0
1070,898,35,2024-08-31,12,Mobile,175,1
1071,1016,159,2023-02-02,16,TV,90,1
1072,344,131,2022-08-24,9,Tablet,108,1
1073,931,145,2022-09-08,19,TV,7,0
1074,246,463,2023-05-10,0,TV,65,0
1075,1892,344,2022-11-18,9,TV,145,1
1076,1175,179,2024-08-17,11,Mobile,94,1
1077,70,303,2024-07-10,19,Mobile,10,0
1078,1012,80,2024-01-13,7,Mobile,31,0
1079,1853,92,2023-01-13,4,Web,61,0
1080,1486,50,2022-05-26,14,TV,67,1
1081,546,214,2022-09-11,12,TV,152,1
1082,1785,310,2023-05-22,10,Mobile,50,0
1083,372,255,2024-06-12,13,TV,140,1
1084,494,280,2024-04-24,9,Web,63,1
1085,310,82,2024-12-07,3,Tablet,40,0
1086,1846,324,2023-05-02,20,Mobile,70,0
1087,1434,277,2023-08-29,3,Mobile,107,1
1088,1036,480,2022-08-27,17,Mobile,17,0
1089,1336,124,2024-01-25,4,TV,165,1
1090,518,31,2023-12-06,19,TV,53,0
1091,142,228,2022-03-17,5,Mobile,179,1
1092,1692,99,2023-03-23,15,Web,61,0
1093,1929,88,2024-10-18,23,Web,48,0
1094,72,117,2023-07-17,21,Mobile,77,0
1095,104,340,2023-04-23,5,Mobile,157,1
1096,1120,214,2022-05-17,15,TV,46,0
1097,87,438,2024-05-18,7,TV,178,1
1098,1444,61,2024-09-18,0,TV,56,0
1099,1891,466,2024-09-18,23,TV,66,0
1100,560,205,2024-10-05,12,TV,70,1
1101,589,267,2024-11-01,10,Web,35,0
1102,1727,409,2022-11-29,13,Mobile,99,1
1103,713,246,2024-04-08,4,TV,37,0
1104,481,82,2022-11-17,21,Web,10,0
1105,169,121,2023-02-01,10,TV,158,1
1106,1680,459,2022-07-06,12,Mobile,103,1
1107,1852,35,2022-02-16,22,Mobile,97,1
1108,158,456,2023-10-04,5,TV,166,1
1109,1606,338,2022-03-29,21,TV,127,1
1110,320,257,2022-08-06,10,Mobile,160,1
1111,278,159,2022-07-29,2,Mobile,94,1
1112,762,431,2023-11-04,10,Web,79,1
1113,874,17,2023-06-28,11,Mobile,124,1
1114,1709,356,2024-11-01,13,Web,116,1
1115,1400,105,2023-12-21,13,TV,17,0
1116,290,179,2022-07-18,6,TV,25,0
1117,1169,32,2022-10-04,21,TV,98,1
1118,1751,281,2022-09-05,7,TV,56,0
1119,1325,74,2023-05-15,16,TV,153,1
1120,460,59,2022-04-10,23,Mobile,49,1
1121,258,165,2023-04-12,3,Mobile,49,0
1122,906,248,2022-12-11,11,TV,125,1
1123,945,473,2022-04-25,2,TV,85,1
1124,706,415,2024-08-23,20,TV,168,1
1125,219,201,2023-01-13,19,TV,73,0
1126,237,293,2022-01-18,23,TV,43,0
1127,1058,386,2024-03-17,21,TV,19,0
1128,1889,192,2023-11-28,19,TV,12,0
1129,1196,384,2023-01-20,8,TV,50,1
1130,877,332,2023-02-25,9,Mobile,57,0
1131,1863,352,2022-08-06,1,TV,156,1
1132,1381,489,2022-12-14,4,Mobile,116,1
1133,1436,189,2022-06-30,10,Web,9,0
1134,1151,34,2022-07-08,19,Mobile,147,1
1135,1526,269,2023-03-02,20,TV,111,1
1136,1004,166,2024-06-30,14,Web,143,1
1137,1245,30,2022-07-08,4,Web,32,0
1138,1234,78,2024-06-19,7,Web,29,0
1139,1506,267,2024-06-26,4,TV,179,1
1140,1797,479,2022-02-14,19,Mobile,32,0
1141,589,170,2022-10-29,20,Mobile,120,1
1142,1399,273,2023-09-24,13,Mobile,117,1
1143,64,89,2022-06-27,8,Mobile,99,1
1144,1065,65,2023-03-31,18,Web,40,0
1145,1798,392,2024-02-07,19,Tablet,91,1
1146,1291,307,2022-01-07,12,Mobile,87,1
1147,536,95,2023-12-01,18,TV,149,1
1148,1213,251,2022-12-01,14,TV,89,1
1149,716,291,2024-05-10,22,Mobile,140,1
1150,867,30,2022-07-25,8,TV,138,1
1151,457,151,2024-02-07,4,Tablet,64,0
1152,1250,433,2024-04-15,8,Mobile,174,1
1153,397,182,2023-04-24,5,TV,160,1
1154,888,355,2023-05-05,17,Mobile,64,0
1155,1879,303,2023-03-18,3,TV,140,1
1156,1516,3,2024-05-23,9,TV,156,1
1157,829,474,2023-03-25,0,TV,52,0
1158,1938,480,2024-11-26,9,Mobile,116,1
1159,28,335,2022-06-19,16,Web,123,1
1160,1920,80,2023-03-16,7,Mobile,176,1
1161,705,423,2023-08-22,20,Web,82,1
1162,1642,1,2023-09-01,19,TV,128,1
1163,1896,255,2023-05-16,2,TV,97,0
1164,1204,214,2024-12-01,19,TV,34,0
1165,1221,349,2023-06-18,10,Web,7,0
1166,1499,71,2022-07-02,3,Mobile,109,1
1167,480,438,2023-02-22,17,Mobile,28,0
1168,357,286,2022-03-01,16,TV,162,1
1169,688,131,2022-11-15,3,TV,140,1
1170,959,156,2023-05-30,5,Mobile,19,0
1171,1486,344,2022-03-27,11,Mobile,65,0
1172,515,93,2023-06-19,5,Mobile,6,0
1173,1130,149,2022-08-30,13,Web,28,0
1174,7,493,2024-10-14,4,Mobile,152,1
1175,62,440,2022-06-02,18,Web,171,1
1176,1934,167,2023-05-14,5,Mobile,167,1
1177,1701,278,2022-07-19,1,Mobile,161,1
1178,1728,208,2023-05-02,9,Mobile,60,1
1179,658,101,2023-06-10,5,TV,79,0
1180,1028,148,2023-06-30,7,TV,7,0
1181,1350,55,2023-06-03,9,TV,48,0
1182,509,419,2023-05-03,4,Mobile,165,1
1183,1489,124,2022-11-11,2,Mobile,127,1
