event_id,user_id,title_id,watch_date,watch_hour,device_type,minutes_watched,completed,watch_year,watch_month,is_peak_hour
416,580,73,2024-04-14,6,Web,32,0,2024,2024-04,False
417,1849,199,2024-05-01,0,TV,86,1,2024,2024-05,False
418,63,52,2024-07-10,0,TV,22,0,2024,2024-07,False
419,293,319,2024-06-10,22,Mobile,174,1,2024,2024-06,True
420,1693,52,2023-08-12,16,Tablet,37,0,2023,2023-08,False
421,1041,314,2024-11-01,20,Mobile,109,1,2024,2024-11,True
422,65,481,2023-09-13,0,Tablet,47,0,2023,2023-09,False
423,980,371,2024-02-01,5,TV,136,1,2024,2024-02,False
424,1500,330,2022-06-01,7,Web,98,1,2022,2022-06,False
425,691,454,2023-08-17,2,Mobile,81,1,2023,2023-08,False
426,764,411,2022-11-20,10,TV,58,1,2022,2022-11,False
427,1263,367,2024-05-27,22,Web,163,1,2024,2024-05,True
428,1198,282,2024-01-01,18,Web,102,1,2024,2024-01,True
429,1806,196,2024-02-08,6,Mobile,153,1,2024,2024-02,False
430,496,310,2024-04-19,18,TV,33,0,2024,2024-04,True
431,553,54,2023-11-19,5,Mobile,176,1,2023,2023-11,False
432,311,441,2022-03-31,10,TV,94,1,2022,2022-03,False
433,1330,443,2022-09-09,18,TV,163,1,2022,2022-09,True
434,1067,131,2024-11-18,20,TV,55,0,2024,2024-11,True
435,694,379,2024-01-30,17,Mobile,100,1,2024,2024-01,False
436,1392,348,2024-11-10,9,Mobile,30,0,2024,2024-11,False
437,754,427,2022-03-18,6,TV,44,0,2022,2022-03,False
438,391,450,2022-07-25,11,Mobile,12,0,2022,2022-07,False
439,1080,372,2023-12-30,19,TV,54,0,2023,2023-12,True
440,873,469,2022-02-19,9,TV,98,1,2022,2022-02,False
441,811,163,2022-03-18,11,TV,44,0,2022,2022-03,False
442,890,223,2023-01-09,14,TV,108,1,2023,2023-01,False
443,1829,75,2024-01-12,14,Web,172,1,2024,2024-01,False
444,432,429,2024-11-15,9,TV,149,1,2024,2024-11,False
445,552,139,2024-12-02,5,TV,132,1,2024,2024-12,False
446,1131,252,2023-05-01,22,Tablet,115,1,2023,2023-05,True
447,94,82,2024-03-15,23,TV,86,1,2024,2024-03,True
448,292,129,2022-12-10,20,TV,71,0,2022,2022-12,True
449,1133,338,2024-02-12,4,TV,91,0,2024,2024-02,False
450,1020,126,2024-09-06,9,Mobile,131,1,2024,2024-09,False
451,1306,258,2023-11-24,9,Mobile,58,0,2023,2023-11,False
452,227,226,2022-05-28,0,TV,98,1,2022,2022-05,False
453,1708,308,2022-11-03,12,Mobile,106,1,2022,2022-11,False
454,972,129,2024-10-27,13,Mobile,135,1,2024,2024-10,False
455,311,243,2024-05-13,17,Web,162,1,2024,2024-05,False
456,624,15,2024-06-04,5,Mobile,141,1,2024,2024-06,False
457,455,260,2022-02-25,11,Mobile,89,1,2022,2022-02,False
458,905,53,2023-02-25,7,TV,143,1,2023,2023-02,False
459,939,365,2023-07-20,3,Mobile,104,1,2023,2023-07,False
460,868,425,2024-05-12,11,Mobile,7,0,2024,2024-05,False
461,923,201,2022-04-24,4,TV,172,1,2022,2022-04,False
462,1816,442,2024-04-07,19,Mobile,66,0,2024,2024-04,True
463,1919,197,2023-11-02,11,TV,36,0,2023,2023-11,False
464,980,437,2023-09-27,17,TV,108,1,2023,2023-09,False
465,1927,260,2024-08-02,5,TV,37,0,2024,2024-08,False
466,1637,277,2024-05-05,13,TV,133,1,2024,2024-05,False
467,1640,205,2024-02-20,7,Mobile,137,1,2024,2024-02,False
468,452,468,2023-07-02,17,TV,22,0,2023,2023-07,False
469,877,354,2024-11-30,21,Web,99,1,2024,2024-11,True
470,705,250,2024-07-11,7,TV,160,1,2024,2024-07,False
471,193,398,2022-11-23,11,Mobile,32,0,2022,2022-11,False
472,151,232,2024-05-18,11,Mobile,166,1,2024,2024-05,False
473,1245,439,2023-09-16,5,Web,170,1,2023,2023-09,False
474,842,238,2024-09-19,1,Mobile,20,0,2024,2024-09,False
475,1652,405,2023-02-14,18,TV,109,1,2023,2023-02,True
476,1338,128,2024-05-23,1,Web,150,1,2024,2024-05,False
477,171,284,2022-10-13,0,Mobile,31,0,2022,2022-10,False
478,1677,307,2024-10-05,3,Mobile,111,1,2024,2024-10,False
479,993,264,2022-07-09,11,Mobile,12,0,2022,2022-07,False
480,1132,225,2022-07-15,18,Tablet,129,1,2022,2022-07,True
481,1932,1,2024-12-09,21,TV,64,0,2024,2024-12,True
482,1281,488,2022-10-31,22,Web,53,0,2022,2022-10,True
483,45,108,2023-07-23,22,TV,30,0,2023,2023-07,True
484,355,86,2023-05-11,14,TV,124,1,2023,2023-05,False
485,853,406,2024-05-12,11,TV,175,1,2024,2024-05,False
486,75,39,2022-09-23,0,Mobile,177,1,2022,2022-09,False
487,335,382,2023-01-05,11,Mobile,22,0,2023,2023-01,False
488,1584,176,2024-09-08,14,Mobile,10,0,2024,2024-09,False
489,286,361,2024-10-03,16,Mobile,72,1,2024,2024-10,False
490,335,108,2022-07-16,6,Mobile,162,1,2022,2022-07,False
491,1010,352,2023-06-19,7,Web,151,1,2023,2023-06,False
492,183,496,2023-05-18,21,TV,113,1,2023,2023-05,True
493,512,253,2023-07-17,20,Mobile,44,0,2023,2023-07,True
494,1876,280,2023-07-26,17,Web,97,1,2023,2023-07,False
495,1263,307,2022-02-23,9,TV,169,1,2022,2022-02,False
496,1928,180,2024-08-13,8,Web,158,1,2024,2024-08,False
497,709,276,2022-09-29,12,Mobile,10,0,2022,2022-09,False
498,1233,322,2022-10-11,10,Mobile,104,1,2022,2022-10,False
499,478,13,2024-06-06,19,Web,151,1,2024,2024-06,True
500,758,227,2024-11-27,17,Mobile,95,1,2024,2024-11,False
501,350,264,2024-09-14,4,TV,79,1,2024,2024-09,False
502,1667,105,2022-11-16,22,Mobile,9,0,2022,2022-11,True
503,369,236,2024-03-27,11,Web,106,1,2024,2024-03,False
504,410,198,2022-06-28,7,Mobile,173,1,2022,2022-06,False
505,928,278,2023-03-19,10,Mobile,162,1,2023,2023-03,False
506,859,144,2022-10-05,18,TV,179,1,2022,2022-10,True
507,628,450,2022-09-06,8,Tablet,137,1,2022,2022-09,False
508,715,319,2024-08-22,16,Mobile,85,1,2024,2024-08,False
509,591,314,2024-08-30,14,Mobile,57,0,2024,2024-08,False
510,1826,409,2022-06-16,5,TV,99,1,2022,2022-06,False
511,1161,11,2023-02-10,13,Mobile,99,1,2023,2023-02,False
512,1840,132,2022-02-04,5,Mobile,89,1,2022,2022-02,False
513,1974,91,2024-06-23,19,Web,171,1,2024,2024-06,True
514,1302,311,2022-11-16,5,Mobile,60,0,2022,2022-11,False
515,1652,172,2023-10-18,7,TV,33,0,2023,2023-10,False
516,222,355,2023-08-20,4,Mobile,116,1,2023,2023-08,False
517,1899,472,2022-08-06,7,TV,86,1,2022,2022-08,False
518,965,186,2023-01-26,7,TV,71,1,2023,2023-01,False
519,1427,166,2022-05-02,9,TV,101,1,2022,2022-05,False
520,491,244,2022-06-25,3,TV,27,0,2022,2022-06,False
521,192,245,2024-07-17,16,TV,88,1,2024,2024-07,False
522,1770,180,2023-02-03,6,Mobile,86,1,2023,2023-02,False
523,899,174,2023-05-12,8,TV,168,1,2023,2023-05,False
524,277,187,2024-01-29,8,Mobile,57,1,2024,2024-01,False
525,1317,244,2024-08-18,23,Web,109,1,2024,2024-08,True
526,109,224,2023-04-23,13,Web,45,0,2023,2023-04,False
527,901,229,2024-08-11,20,Mobile,95,1,2024,2024-08,True
528,1409,148,2023-09-20,10,TV,132,1,2023,2023-09,False
529,1441,317,2022-02-26,19,Mobile,178,1,2022,2022-02,True
530,907,245,2024-11-03,7,Mobile,76,1,2024,2024-11,False
531,740,115,2022-10-14,12,Mobile,95,1,2022,2022-10,False
532,1677,377,2024-03-30,2,Mobile,77,0,2024,2024-03,False
533,370,441,2024-08-11,6,Web,60,0,2024,2024-08,False
534,150,198,2024-05-30,13,TV,173,1,2024,2024-05,False
535,314,262,2023-10-29,9,Tablet,27,0,2023,2023-10,False
536,1603,473,2022-11-12,20,Mobile,178,1,2022,2022-11,True
537,940,158,2023-12-09,12,TV,169,1,2023,2023-12,False
538,75,109,2023-07-14,14,Mobile,12,0,2023,2023-07,False
539,338,174,2023-12-27,3,Mobile,27,0,2023,2023-12,False
540,57,225,2023-01-13,13,TV,105,1,2023,2023-01,False
541,1629,222,2024-01-23,2,TV,38,0,2024,2024-01,False
542,923,301,2023-06-15,9,TV,8,0,2023,2023-06,False
543,137,139,2024-11-29,2,Web,123,1,2024,2024-11,False
544,443,272,2022-05-03,12,TV,169,1,2022,2022-05,False
545,1233,54,2024-03-03,15,Web,89,1,2024,2024-03,False
546,1188,474,2023-07-22,16,Mobile,114,1,2023,2023-07,False
547,1639,148,2023-09-23,21,Web,124,1,2023,2023-09,True
548,52,163,2023-07-30,6,Mobile,135,1,2023,2023-07,False
549,139,81,2022-05-29,17,TV,81,1,2022,2022-05,False
550,71,189,2023-09-22,22,TV,127,1,2023,2023-09,True
551,789,488,2023-04-04,13,Web,143,1,2023,2023-04,False
552,1455,298,2022-09-14,0,Mobile,118,1,2022,2022-09,False
553,1327,334,2024-10-09,18,Mobile,72,0,2024,2024-10,True
554,421,299,2022-08-31,8,Web,85,1,2022,2022-08,False
555,1315,168,2023-04-07,2,Mobile,64,0,2023,2023-04,False
556,1313,394,2023-02-07,23,TV,15,0,2023,2023-02,True
557,383,172,2023-05-12,9,Mobile,142,1,2023,2023-05,False
558,1500,398,2023-08-12,19,Mobile,76,0,2023,2023-08,True
559,845,493,2023-11-22,7,TV,47,0,2023,2023-11,False
560,119,6,2023-01-04,1,Mobile,95,1,2023,2023-01,False
561,782,84,2023-01-15,12,Mobile,56,0,2023,2023-01,False
562,1540,383,2024-02-13,8,Mobile,95,1,2024,2024-02,False
563,1393,61,2024-02-03,16,TV,8,0,2024,2024-02,False
564,537,359,2023-10-03,16,Mobile,31,0,2023,2023-10,False
565,1514,124,2023-07-23,20,Mobile,69,0,2023,2023-07,True
566,780,293,2022-05-04,13,Web,69,0,2022,2022-05,False
567,921,327,2023-09-12,16,Mobile,123,1,2023,2023-09,False
568,174,159,2022-09-03,22,Mobile,129,1,2022,2022-09,True
569,1995,429,2022-03-21,23,TV,68,1,2022,2022-03,True
570,1678,454,2023-10-25,18,Mobile,74,1,2023,2023-10,True
571,390,110,2023-07-28,15,TV,71,0,2023,2023-07,False
572,1122,370,2023-08-06,15,Web,60,1,2023,2023-08,False
573,1561,337,2024-03-13,20,Tablet,39,0,2024,2024-03,True
574,1010,129,2023-01-07,14,Web,102,1,2023,2023-01,False
575,422,408,2023-01-03,14,TV,105,1,2023,2023-01,False
576,1938,153,2022-07-08,23,Mobile,21,0,2022,2022-07,True
577,538,128,2022-03-25,18,Mobile,65,1,2022,2022-03,True
578,670,356,2024-10-04,12,TV,26,0,2024,2024-10,False
579,744,60,2022-11-12,13,TV,44,0,2022,2022-11,False
580,1782,459,2023-05-08,0,Mobile,45,0,2023,2023-05,False
581,1001,193,2024-09-20,11,Web,37,0,2024,2024-09,False
582,1440,246,2022-08-21,17,TV,140,1,2022,2022-08,False
583,1803,340,2022-07-11,7,Mobile,118,1,2022,2022-07,False
584,1858,440,2024-02-29,12,TV,163,1,2024,2024-02,False
585,1713,386,2023-01-24,11,Mobile,70,1,2023,2023-01,False
586,1816,192,2022-10-08,20,Mobile,59,0,2022,2022-10,True
587,1897,375,2024-05-03,7,Mobile,40,0,2024,2024-05,False
588,1983,198,2022-10-18,10,TV,72,1,2022,2022-10,False
589,1287,259,2022-01-06,5,TV,49,0,2022,2022-01,False
590,264,343,2024-06-24,3,Mobile,34,0,2024,2024-06,False
591,227,276,2024-11-28,13,Mobile,148,1,2024,2024-11,False
592,1593,26,2024-09-21,15,TV,5,0,2024,2024-09,False
593,633,23,2022-05-07,13,TV,65,1,2022,2022-05,False
594,1609,70,2023-05-28,21,TV,72,0,2023,2023-05,True
595,1870,42,2024-08-26,16,TV,54,0,2024,2024-08,False
596,1289,365,2023-11-24,2,Mobile,81,1,2023,2023-11,False
597,1529,97,2022-11-24,13,Web,75,1,2022,2022-11,False
598,558,122,2023-01-31,4,Web,38,0,2023,2023-01,False
599,870,158,2022-12-10,1,TV,136,1,2022,2022-12,False
600,1931,88,2023-11-25,5,Mobile,79,1,2023,2023-11,False
601,1634,434,2023-12-16,18,Mobile,178,1,2023,2023-12,True
602,409,45,2024-03-08,3,TV,64,0,2024,2024-03,False
603,1873,96,2022-11-01,23,TV,114,1,2022,2022-11,True
604,1000,113,2024-02-29,13,TV,141,1,2024,2024-02,False
605,1688,43,2023-04-27,8,Web,95,0,2023,2023-04,False
606,1043,126,2022-02-14,1,Mobile,64,0,2022,2022-02,False
607,1208,94,2024-05-05,7,Mobile,35,0,2024,2024-05,False
608,324,171,2022-04-18,23,TV,165,1,2022,2022-04,True
609,678,77,2022-01-11,10,Mobile,15,0,2022,2022-01,False
610,1446,470,2024-02-15,4,TV,161,1,2024,2024-02,False
611,1685,394,2022-04-06,22,Web,153,1,2022,2022-04,True
612,178,323,2023-08-06,1,Mobile,163,1,2023,2023-08,False
613,154,297,2023-01-02,11,TV,146,1,2023,2023-01,False
614,1387,347,2024-10-29,8,Web,147,1,2024,2024-10,False
615,895,471,2022-12-05,9,Mobile,41,0,2022,2022-12,False
616,1698,67,2022-04-24,11,TV,38,0,2022,2022-04,False
617,137,266,2022-05-29,10,TV,49,0,2022,2022-05,False
618,699,97,2024-12-19,19,Mobile,174,1,2024,2024-12,True
619,71,227,2024-11-19,2,Mobile,141,1,2024,2024-11,False
620,1419,450,2022-05-27,14,Mobile,62,0,2022,2022-05,False
621,1716,316,2023-01-04,14,TV,142,1,2023,2023-01,False
622,314,318,2022-02-04,23,TV,13,0,2022,2022-02,True
623,648,48,2024-06-18,21,Mobile,130,1,2024,2024-06,True
624,1692,405,2024-09-11,9,TV,17,0,2024,2024-09,False
625,83,358,2024-02-13,13,TV,5,0,2024,2024-02,False
626,1905,179,2023-07-06,2,TV,24,0,2023,2023-07,False
627,1774,167,2023-02-09,19,TV,106,1,2023,2023-02,True
628,306,289,2022-11-10,21,Mobile,113,1,2022,2022-11,True
629,278,380,2024-02-20,20,TV,140,1,2024,2024-02,True
630,1384,252,2023-09-19,13,Mobile,166,1,2023,2023-09,False
631,21,429,2023-05-25,20,Mobile,118,1,2023,2023-05,True
632,1012,103,2023-02-18,12,TV,139,1,2023,2023-02,False
633,132,346,2024-03-10,3,Mobile,37,0,2024,2024-03,False
634,1063,413,2024-12-18,10,Mobile,62,0,2024,2024-12,False
635,701,354,2022-05-15,1,TV,112,1,2022,2022-05,False
636,1413,167,2024-04-27,4,TV,89,1,2024,2024-04,False
637,1762,232,2023-05-12,11,Web,81,1,2023,2023-05,False
638,978,234,2023-12-20,8,Web,41,0,2023,2023-12,False
639,1284,155,2024-05-24,0,Mobile,43,0,2024,2024-05,False
640,1201,67,2022-12-19,7,Mobile,20,0,2022,2022-12,False
641,1970,94,2022-08-08,10,TV,63,1,2022,2022-08,False
642,462,320,2022-01-29,8,Web,100,1,2022,2022-01,False
643,478,113,2024-11-23,11,Mobile,64,1,2024,2024-11,False
644,758,396,2024-05-23,6,TV,141,1,2024,2024-05,False
645,1474,397,2024-02-27,9,Web,107,1,2024,2024-02,False
646,1731,206,2022-02-22,12,TV,24,0,2022,2022-02,False
647,557,183,2024-10-07,4,Mobile,126,1,2024,2024-10,False
648,220,490,2022-05-04,18,TV,148,1,2022,2022-05,True
649,1218,7,2022-11-14,6,Mobile,44,0,2022,2022-11,False
650,1196,129,2023-10-07,23,Mobile,136,1,2023,2023-10,True
651,750,346,2022-01-13,8,Mobile,127,1,2022,2022-01,False
652,369,437,2024-04-08,2,Mobile,97,1,2024,2024-04,False
653,1700,230,2024-10-11,12,Mobile,24,0,2024,2024-10,False
654,1694,361,2023-03-24,21,TV,145,1,2023,2023-03,True
655,1496,109,2022-05-13,13,Mobile,38,0,2022,2022-05,False
656,1159,464,2023-10-08,8,Web,155,1,2023,2023-10,False
657,523,292,2024-05-01,20,Web,6,0,2024,2024-05,True
658,807,371,2024-12-02,12,Mobile,179,1,2024,2024-12,False
659,137,89,2022-10-25,11,Web,115,1,2022,2022-10,False
660,500,248,2022-11-05,2,Web,35,0,2022,2022-11,False
661,901,365,2022-04-01,15,Mobile,146,1,2022,2022-04,False
662,874,207,2022-02-18,3,Mobile,149,1,2022,2022-02,False
663,161,481,2024-03-17,17,TV,153,1,2024,2024-03,False
664,1916,415,2022-08-31,19,Mobile,66,1,2022,2022-08,True
665,537,65,2022-11-29,13,Tablet,169,1,2022,2022-11,False
666,1019,421,2023-05-04,12,TV,98,1,2023,2023-05,False
667,931,192,2022-03-26,21,Mobile,114,1,2022,2022-03,True
668,939,295,2024-05-01,5,TV,160,1,2024,2024-05,False
669,1691,205,2023-09-16,2,Mobile,17,0,2023,2023-09,False
670,1493,352,2023-04-05,22,TV,87,1,2023,2023-04,True
671,1736,215,2022-09-13,6,TV,12,0,2022,2022-09,False
672,759,232,2023-10-07,20,TV,73,1,2023,2023-10,True
673,531,292,2024-02-27,3,Mobile,82,1,2024,2024-02,False
674,855,110,2023-09-12,9,TV,42,0,2023,2023-09,False
675,1123,214,2024-04-09,19,Mobile,178,1,2024,2024-04,True
676,674,25,2023-06-19,4,Mobile,155,1,2023,2023-06,False
677,921,30,2022-05-15,4,Mobile,147,1,2022,2022-05,False
678,302,327,2022-06-24,8,Mobile,35,0,2022,2022-06,False
679,1168,140,2024-05-20,16,Tablet,62,0,2024,2024-05,False
680,1428,335,2022-03-16,16,TV,152,1,2022,2022-03,False
681,1055,380,2023-05-14,16,Mobile,132,1,2023,2023-05,False
682,1747,333,2022-08-11,7,TV,128,1,2022,2022-08,False
683,1992,211,2024-04-08,18,Mobile,32,0,2024,2024-04,True
684,1812,282,2022-10-23,11,TV,158,1,2022,2022-10,False
685,186,392,2024-04-15,9,Web,79,1,2024,2024-04,False
686,1762,172,2022-07-25,22,TV,87,0,2022,2022-07,True
687,668,209,2023-10-29,23,Mobile,5,0,2023,2023-10,True
688,904,122,2022-07-30,22,Web,155,1,2022,2022-07,True
689,824,101,2023-05-27,12,TV,178,1,2023,2023-05,False
690,569,33,2023-10-29,10,Web,34,0,2023,2023-10,False
691,1755,36,2022-06-18,2,Mobile,176,1,2022,2022-06,False
692,1276,75,2023-05-13,21,TV,140,1,2023,2023-05,True
693,1934,385,2024-02-20,6,TV,79,1,2024,2024-02,False
694,1910,315,2022-10-01,9,Mobile,67,1,2022,2022-10,False
695,840,45,2022-02-27,8,TV,33,0,2022,2022-02,False
696,1455,385,2022-09-16,11,TV,150,1,2022,2022-09,False
697,1005,376,2023-03-09,8,Mobile,37,0,2023,2023-03,False
698,990,454,2022-06-06,5,TV,149,1,2022,2022-06,False
699,1480,485,2024-06-01,8,TV,25,0,2024,2024-06,False
700,1378,42,2024-01-28,5,Tablet,83,0,2024,2024-01,False
701,1824,262,2023-07-09,18,Mobile,123,1,2023,2023-07,True
702,1546,408,2023-06-06,16,Web,58,0,2023,2023-06,False
703,1245,120,2024-05-20,0,TV,99,1,2024,2024-05,False
704,1839,299,2023-12-29,18,Mobile,45,0,2023,2023-12,True
705,205,46,2024-01-26,15,TV,74,1,2024,2024-01,False
706,1527,151,2023-02-19,13,TV,169,1,2023,2023-02,False
707,785,490,2022-01-06,11,Web,56,0,2022,2022-01,False
708,867,363,2022-04-04,15,Web,7,0,2022,2022-04,False
709,1564,131,2024-03-17,1,Tablet,74,0,2024,2024-03,False
710,548,495,2024-06-20,7,Mobile,35,0,2024,2024-06,False
711,1768,102,2022-04-13,14,Mobile,9,0,2022,2022-04,False
712,1000,190,2022-02-15,21,Web,139,1,2022,2022-02,True
713,699,223,2022-09-15,5,Web,170,1,2022,2022-09,False
714,657,314,2023-02-07,16,TV,17,0,2023,2023-02,False
715,842,132,2022-07-19,22,Mobile,24,0,2022,2022-07,True
716,1886,131,2023-10-03,20,Mobile,105,1,2023,2023-10,True
717,206,336,2024-09-03,17,Mobile,80,1,2024,2024-09,False
718,1016,103,2023-12-29,18,TV,109,1,2023,2023-12,True
719,1671,72,2022-12-31,15,Mobile,12,0,2022,2022-12,False
720,945,75,2023-06-12,11,Tablet,101,1,2023,2023-06,False
721,1133,165,2024-11-01,21,Mobile,141,1,2024,2024-11,True
722,697,17,2024-05-24,16,Mobile,84,1,2024,2024-05,False
723,273,18,2022-06-19,21,TV,52,0,2022,2022-06,True
724,1279,362,2023-06-10,3,Web,92,0,2023,2023-06,False
725,1840,271,2022-04-01,2,Mobile,134,1,2022,2022-04,False
726,1041,73,2024-07-04,8,TV,63,0,2024,2024-07,False
727,865,128,2024-01-31,3,Mobile,64,1,2024,2024-01,False
728,259,339,2022-09-28,14,Mobile,95,1,2022,2022-09,False
729,1890,402,2024-03-28,20,Mobile,71,0,2024,2024-03,True
730,1739,435,2023-06-02,4,Web,50,0,2023,2023-06,False
731,1804,109,2024-05-21,20,Web,140,1,2024,2024-05,True
732,719,424,2022-02-03,19,TV,44,0,2022,2022-02,True
733,1251,214,2023-04-15,1,Web,18,0,2023,2023-04,False
734,866,150,2023-09-26,9,TV,137,1,2023,2023-09,False
735,470,289,2022-04-25,11,Mobile,99,1,2022,2022-04,False
736,412,63,2023-03-17,22,Web,167,1,2023,2023-03,True
737,768,232,2024-03-20,12,Web,103,1,2024,2024-03,False
738,1107,222,2024-01-16,19,TV,27,0,2024,2024-01,True
739,245,298,2022-04-26,10,Mobile,137,1,2022,2022-04,False
740,1405,91,2024-03-23,6,Mobile,119,1,2024,2024-03,False
741,916,31,2024-03-05,18,Mobile,134,1,2024,2024-03,True
742,1763,187,2023-04-20,0,Web,11,0,2023,2023-04,False
743,558,492,2024-06-16,11,Mobile,160,1,2024,2024-06,False
744,104,285,2023-10-29,1,Tablet,55,0,2023,2023-10,False
745,625,274,2024-12-30,0,Web,108,1,2024,2024-12,False
746,1947,323,2024-03-12,1,TV,160,1,2024,2024-03,False
747,644,255,2024-12-29,3,Web,16,0,2024,2024-12,False
748,1408,110,2024-07-05,7,TV,74,0,2024,2024-07,False
749,1687,493,2023-01-03,22,TV,127,1,2023,2023-01,True
750,569,114,2022-04-26,0,Mobile,59,0,2022,2022-04,False
751,1286,321,2023-11-21,21,Mobile,43,0,2023,2023-11,True
752,409,433,2023-08-23,11,TV,108,1,2023,2023-08,False
753,725,330,2024-12-15,19,TV,177,1,2024,2024-12,True
754,593,473,2024-10-09,13,Web,17,0,2024,2024-10,False
755,1345,89,2022-01-05,17,Mobile,11,0,2022,2022-01,False
756,1752,322,2022-11-08,18,Mobile,72,0,2022,2022-11,True
757,505,47,2023-07-16,16,TV,100,1,2023,2023-07,False
758,583,279,2023-11-20,21,Mobile,127,1,2023,2023-11,True
759,1642,92,2023-03-13,23,Mobile,130,1,2023,2023-03,True
760,926,330,2022-11-06,0,TV,169,1,2022,2022-11,False
761,1027,164,2023-05-11,5,Mobile,148,1,2023,2023-05,False
762,1412,65,2024-05-30,23,TV,126,1,2024,2024-05,True
763,276,434,2024-10-27,18,Mobile,124,1,2024,2024-10,True
764,1744,449,2024-03-24,13,TV,45,0,2024,2024-03,False
765,731,86,2022-06-27,11,Web,140,1,2022,2022-06,False
766,1318,105,2024-11-05,15,Mobile,164,1,2024,2024-11,False
767,865,19,2023-08-05,17,TV,143,1,2023,2023-08,False
768,1507,335,2024-02-05,5,Tablet,154,1,2024,2024-02,False
769,1224,447,2024-01-13,20,Mobile,172,1,2024,2024-01,True
770,347,111,2023-06-20,11,Mobile,127,1,2023,2023-06,False
771,376,226,2023-08-02,18,TV,104,1,2023,2023-08,True
772,1755,353,2023-08-16,8,TV,91,1,2023,2023-08,False
773,1040,222,2022-05-24,20,Web,121,1,2022,2022-05,True
774,552,377,2024-05-03,9,Web,51,0,2024,2024-05,False
775,287,378,2022-12-09,11,Tablet,116,1,2022,2022-12,False
776,257,371,2024-03-18,8,Mobile,127,1,2024,2024-03,False
777,1840,358,2022-01-29,12,Tablet,169,1,2022,2022-01,False
778,1953,215,2022-05-10,3,Mobile,106,1,2022,2022-05,False
779,787,197,2022-10-19,4,TV,58,1,2022,2022-10,False
780,404,304,2022-11-24,7,Mobile,103,1,2022,2022-11,False
781,838,54,2022-04-24,16,Mobile,85,1,2022,2022-04,False
782,274,299,2024-01-18,17,Web,27,0,2024,2024-01,False
783,1100,17,2022-03-14,15,Mobile,71,0,2022,2022-03,False
784,1253,361,2022-04-21,6,TV,161,1,2022,2022-04,False
785,1971,303,2023-11-05,3,Mobile,21,0,2023,2023-11,False
786,638,250,2023-12-24,17,Web,173,1,2023,2023-12,False
787,396,152,2023-12-18,15,Web,77,0,2023,2023-12,False
788,267,254,2024-08-03,11,Web,89,1,2024,2024-08,False
789,755,318,2024-05-13,11,TV,57,0,2024,2024-05,False
790,1203,343,2023-02-07,23,Mobile,97,1,2023,2023-02,True
791,134,462,2023-12-06,15,TV,161,1,2023,2023-12,False
792,1518,86,2022-08-27,8,Mobile,162,1,2022,2022-08,False
793,921,23,2024-06-20,7,Mobile,152,1,2024,2024-06,False
794,1587,327,2024-07-24,23,Mobile,85,1,2024,2024-07,True
795,928,82,2023-09-02,11,Web,103,1,2023,2023-09,False
796,312,75,2023-06-12,1,TV,30,0,2023,2023-06,False
797,43,138,2023-11-12,4,TV,86,1,2023,2023-11,False
798,1114,363,2024-06-30,2,Mobile,11,0,2024,2024-06,False
799,1079,32,2024-09-26,2,TV,99,1,2024,2024-09,False
800,1628,195,2022-03-27,6,Tablet,92,0,2022,2022-03,False
801,1755,53,2023-10-21,9,Mobile,159,1,2023,2023-10,False
802,323,420,2022-08-20,21,Mobile,85,1,2022,2022-08,True
803,630,382,2022-03-10,18,Web,163,1,2022,2022-03,True
804,416,45,2022-01-02,17,TV,32,0,2022,2022-01,False
805,214,137,2022-04-15,23,TV,176,1,2022,2022-04,True
806,5,231,2023-05-06,6,TV,152,1,2023,2023-05,False
807,165,229,2024-07-26,23,Mobile,12,0,2024,2024-07,True
808,1050,84,2024-08-23,0,Mobile,102,1,2024,2024-08,False
809,304,234,2024-05-04,0,TV,137,1,2024,2024-05,False
810,390,435,2023-12-08,19,TV,96,1,2023,2023-12,True
811,236,111,2023-10-31,10,Mobile,57,0,2023,2023-10,False
812,1449,63,2022-01-20,20,Web,33,0,2022,2022-01,True
813,1272,193,2024-06-19,3,TV,127,1,2024,2024-06,False
814,1925,243,2022-01-28,6,Web,57,0,2022,2022-01,False
815,223,143,2024-05-13,20,TV,148,1,2024,2024-05,True
816,418,53,2024-02-28,0,TV,5,0,2024,2024-02,False
817,912,43,2022-10-17,22,TV,126,1,2022,2022-10,True
818,1299,399,2022-04-12,23,Mobile,173,1,2022,2022-04,True
